Country,Scenario Run,Run Date,Asset,Company1,Period,GTN,Price,Efficacy,S&T,Delivery,Barrier,Acceptability
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2028,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2029,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2030,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2031,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2032,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2033,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2034,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2035,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2036,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2037,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2038,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2039,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME1 FO,NME1 Co,2040,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2014,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2015,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2016,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2017,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2018,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2019,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2020,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2021,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2022,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2023,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2024,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2025,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2026,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2027,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2028,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2029,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2030,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2031,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2032,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2033,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2034,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2035,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2036,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2037,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2038,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2039,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME2 FO,NME2 Co,2040,0.82,3.5,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2014,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2015,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2016,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2017,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2018,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2019,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2020,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2021,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2022,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2023,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2024,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2025,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2026,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2027,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2028,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2029,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2030,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2031,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2032,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2033,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2034,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2035,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2036,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2037,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2038,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2039,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
FR,Esketamine,4/9/2018 15:40,NME3 FO,NME3 Co,2040,0,0,2.3276916,1.0028454,0.561,0.726496529,1.5638454
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2014,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2015,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2016,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2017,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2018,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2019,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2020,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2021,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2022,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2023,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2024,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2025,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2026,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2027,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2028,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2029,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2030,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2031,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2032,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2033,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2034,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2035,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2036,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2037,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2038,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2039,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,N05C0 Tranquillisers,Not Specified,2040,0.82,3.5,1.4218038,0.7283518,0.561,0.741297662,1.2893518
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2014,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2015,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2016,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2017,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2018,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2019,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2020,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2021,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2022,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2023,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2024,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2025,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2026,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2027,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2028,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2029,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2030,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2031,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2032,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2033,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2034,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2035,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2036,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2037,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2038,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2039,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,"N06A9 Mirtazapine, …",Not Specified,2040,0.82,3.5,1.5698908,0.999733,0.461268741,0.741297662,1.461001741
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2014,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2015,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2016,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2017,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2018,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2019,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2020,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2021,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2022,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2023,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2024,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2025,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2026,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2027,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2028,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2029,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2030,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2031,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2032,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2033,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2034,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2035,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2036,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2037,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2038,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2039,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,N05A1 Atypical Antipsychotics,Generic,2040,0.82,3.5,1.6603166,0.6577706,0.520972796,0.741297662,1.178743396
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2014,0,0,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2015,0,0,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2016,0,0,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2017,0,0,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2018,0,0,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2019,0,0,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2020,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2021,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2022,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2023,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2024,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2025,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2026,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2027,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2028,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2029,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2030,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2031,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2032,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2033,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2034,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2035,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2036,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2037,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2038,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2039,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Esketamine,Janssen,2040,0.82,28,2.3511832,0.8849758,0.391414745,0.198356814,1.276390545
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2014,0,0,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2015,0,0,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2016,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2017,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2018,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2019,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2020,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2021,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2022,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2023,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2024,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
DE,Esketamine,4/9/2018 15:40,Brexpiprazole,Otsuka,2025,0.82,3.5,1.686,0.787889,0.561,0.741297662,1.348889
